event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2023-01-25 07:59:00,2023-01-25 08:04:00,2023-01-25 08:11:00,C5.8,0,C,C,2023-01-25
2023-01-25 08:21:00,2023-01-25 08:27:00,2023-01-25 08:35:00,C7.2,0,C,C,2023-01-25
2023-01-25 09:37:00,2023-01-25 10:11:00,2023-01-25 10:49:00,M4.6,0,M,M,2023-01-25
2023-01-25 14:44:00,2023-01-25 14:54:00,2023-01-25 15:07:00,C6.1,0,C,C,2023-01-25
2023-01-25 16:42:00,2023-01-25 17:01:00,2023-01-25 17:13:00,M1.3,0,M,M,2023-01-25
2023-01-25 21:52:00,2023-01-25 21:57:00,2023-01-25 22:11:00,C4.8,13192,C,C,2023-01-25
2023-01-25 22:23:00,2023-01-25 22:35:00,2023-01-25 22:44:00,M2.0,0,M,M,2023-01-25
2023-01-26 02:44:00,2023-01-26 02:48:00,2023-01-26 02:54:00,C2.8,0,C,C,2023-01-26
2023-01-26 04:19:00,2023-01-26 04:25:00,2023-01-26 04:35:00,C3.0,0,C,C,2023-01-26
2023-01-26 06:45:00,2023-01-26 06:53:00,2023-01-26 07:01:00,C2.6,0,C,C,2023-01-26
2023-01-26 07:24:00,2023-01-26 07:33:00,2023-01-26 07:37:00,C6.8,0,C,C,2023-01-26
2023-01-26 12:36:00,2023-01-26 12:40:00,2023-01-26 12:44:00,C4.6,0,C,C,2023-01-26
2023-01-26 12:53:00,2023-01-26 13:06:00,2023-01-26 13:15:00,M2.8,0,M,M,2023-01-26
2023-01-26 14:32:00,2023-01-26 14:38:00,2023-01-26 14:42:00,C3.2,0,C,C,2023-01-26
2023-01-26 14:51:00,2023-01-26 15:02:00,2023-01-26 15:19:00,C4.7,0,C,C,2023-01-26
2023-01-26 18:06:00,2023-01-26 18:15:00,2023-01-26 18:26:00,C3.5,0,C,C,2023-01-26
2023-01-26 19:08:00,2023-01-26 19:14:00,2023-01-26 19:20:00,C2.8,0,C,C,2023-01-26
2023-01-26 23:18:00,2023-01-26 23:30:00,2023-01-26 23:39:00,C3.1,0,C,C,2023-01-26
2023-01-27 01:21:00,2023-01-27 01:36:00,2023-01-27 01:57:00,C2.8,0,C,C,2023-01-27
2023-01-27 07:27:00,2023-01-27 07:48:00,2023-01-27 08:07:00,C5.2,0,C,C,2023-01-27
2023-01-27 21:32:00,2023-01-27 21:39:00,2023-01-27 21:48:00,C1.4,0,C,C,2023-01-27
2023-01-28 07:33:00,2023-01-28 08:31:00,2023-01-28 08:57:00,C2.9,0,C,C,2023-01-28
2023-01-28 08:57:00,2023-01-28 09:00:00,2023-01-28 09:04:00,C2.8,0,C,C,2023-01-28
2023-01-28 11:50:00,2023-01-28 12:01:00,2023-01-28 12:21:00,C3.3,0,C,C,2023-01-28
2023-01-28 13:32:00,2023-01-28 14:11:00,2023-01-28 14:37:00,C1.5,0,C,C,2023-01-28
2023-01-29 00:01:00,2023-01-29 00:12:00,2023-01-29 00:21:00,C2.3,0,C,C,2023-01-29
2023-01-30 04:04:00,2023-01-30 04:13:00,2023-01-30 04:19:00,C1.5,0,C,C,2023-01-30
2023-01-30 05:58:00,2023-01-30 06:07:00,2023-01-30 06:15:00,C2.5,0,C,C,2023-01-30
2023-01-30 06:15:00,2023-01-30 06:20:00,2023-01-30 06:31:00,C2.1,0,C,C,2023-01-30
2023-01-30 07:39:00,2023-01-30 07:46:00,2023-01-30 07:51:00,C1.7,0,C,C,2023-01-30
2023-01-30 11:52:00,2023-01-30 12:07:00,2023-01-30 12:20:00,C3.1,0,C,C,2023-01-30
2023-01-30 17:45:00,2023-01-30 17:53:00,2023-01-30 17:57:00,C2.9,0,C,C,2023-01-30
2023-01-30 18:45:00,2023-01-30 18:51:00,2023-01-30 19:02:00,C1.4,0,C,C,2023-01-30
2023-01-30 20:53:00,2023-01-30 20:58:00,2023-01-30 21:07:00,C2.1,0,C,C,2023-01-30
2023-01-30 21:54:00,2023-01-30 22:07:00,2023-01-30 22:22:00,C1.9,0,C,C,2023-01-30
2023-01-30 23:37:00,2023-01-30 23:55:00,2023-01-31 00:21:00,C2.0,0,C,C,2023-01-30
2023-01-30 23:37:00,2023-01-30 23:55:00,2023-01-31 00:21:00,C2.0,0,C,C,2023-01-30
2023-01-31 06:52:00,2023-01-31 06:58:00,2023-01-31 07:04:00,C1.1,0,C,C,2023-01-31
2023-01-31 10:46:00,2023-01-31 11:00:00,2023-01-31 11:07:00,C4.8,0,C,C,2023-01-31
2023-01-31 15:17:00,2023-01-31 15:28:00,2023-01-31 15:44:00,C1.3,0,C,C,2023-01-31
2023-01-31 16:12:00,2023-01-31 16:16:00,2023-01-31 16:29:00,C3.1,0,C,C,2023-01-31
2023-01-31 18:14:00,2023-01-31 18:20:00,2023-01-31 18:24:00,C1.3,0,C,C,2023-01-31
2023-01-31 19:21:00,2023-01-31 19:30:00,2023-01-31 19:36:00,C2.4,0,C,C,2023-01-31
2023-01-31 22:05:00,2023-01-31 22:10:00,2023-01-31 22:15:00,C1.5,0,C,C,2023-01-31
2023-02-01 01:20:00,2023-02-01 01:28:00,2023-02-01 01:33:00,C1.8,0,C,C,2023-02-01
2023-02-01 17:50:00,2023-02-01 18:01:00,2023-02-01 18:14:00,C3.7,0,C,C,2023-02-01
2023-02-01 22:33:00,2023-02-01 22:48:00,2023-02-01 23:00:00,C5.7,0,C,C,2023-02-01
2023-02-02 04:24:00,2023-02-02 04:39:00,2023-02-02 04:51:00,C1.3,0,C,C,2023-02-02
2023-02-02 14:01:00,2023-02-02 14:12:00,2023-02-02 14:29:00,C1.3,0,C,C,2023-02-02
2023-02-03 02:31:00,2023-02-03 02:49:00,2023-02-03 03:00:00,C3.9,0,C,C,2023-02-03
2023-02-03 15:20:00,2023-02-03 15:28:00,2023-02-03 15:36:00,C1.7,13207,C,C,2023-02-03
2023-02-03 15:42:00,2023-02-03 15:49:00,2023-02-03 15:57:00,C1.5,0,C,C,2023-02-03
2023-02-03 16:30:00,2023-02-03 16:45:00,2023-02-03 16:55:00,C2.9,0,C,C,2023-02-03
2023-02-04 00:25:00,2023-02-04 00:55:00,2023-02-04 01:47:00,C2.2,0,C,C,2023-02-04
2023-02-04 05:07:00,2023-02-04 05:15:00,2023-02-04 05:20:00,C1.4,0,C,C,2023-02-04
2023-02-04 06:49:00,2023-02-04 06:55:00,2023-02-04 06:59:00,C1.4,0,C,C,2023-02-04
2023-02-04 15:17:00,2023-02-04 15:25:00,2023-02-04 15:31:00,C1.7,0,C,C,2023-02-04
2023-02-05 03:16:00,2023-02-05 03:26:00,2023-02-05 03:31:00,C6.6,0,C,C,2023-02-05
2023-02-05 10:37:00,2023-02-05 10:51:00,2023-02-05 10:58:00,C6.4,0,C,C,2023-02-05
2023-02-06 11:44:00,2023-02-06 11:51:00,2023-02-06 11:55:00,C1.3,0,C,C,2023-02-06
2023-02-06 11:58:00,2023-02-06 12:12:00,2023-02-06 12:25:00,C7.8,0,C,C,2023-02-06
2023-02-06 15:36:00,2023-02-06 15:46:00,2023-02-06 16:01:00,C1.5,0,C,C,2023-02-06
2023-02-06 16:07:00,2023-02-06 16:17:00,2023-02-06 16:28:00,C1.9,13212,C,C,2023-02-06
2023-02-06 16:28:00,2023-02-06 16:33:00,2023-02-06 16:38:00,C1.9,0,C,C,2023-02-06
2023-02-06 16:55:00,2023-02-06 17:00:00,2023-02-06 17:04:00,C3.0,0,C,C,2023-02-06
2023-02-06 17:37:00,2023-02-06 17:44:00,2023-02-06 17:50:00,C1.6,0,C,C,2023-02-06
2023-02-06 17:52:00,2023-02-06 17:56:00,2023-02-06 18:00:00,C2.1,0,C,C,2023-02-06
2023-02-06 20:16:00,2023-02-06 20:22:00,2023-02-06 20:26:00,C2.1,0,C,C,2023-02-06
2023-02-07 01:20:00,2023-02-07 01:27:00,2023-02-07 01:33:00,C2.0,13214,C,C,2023-02-07
2023-02-07 02:34:00,2023-02-07 02:42:00,2023-02-07 02:49:00,C3.0,0,C,C,2023-02-07
2023-02-07 03:37:00,2023-02-07 03:45:00,2023-02-07 03:51:00,C2.1,0,C,C,2023-02-07
2023-02-07 06:00:00,2023-02-07 06:07:00,2023-02-07 06:11:00,C3.5,0,C,C,2023-02-07
2023-02-07 07:08:00,2023-02-07 07:15:00,2023-02-07 07:19:00,C2.2,0,C,C,2023-02-07
2023-02-07 08:22:00,2023-02-07 08:32:00,2023-02-07 08:44:00,C3.2,13213,C,C,2023-02-07
2023-02-07 09:48:00,2023-02-07 09:51:00,2023-02-07 10:05:00,C3.0,0,C,C,2023-02-07
2023-02-07 12:02:00,2023-02-07 12:13:00,2023-02-07 12:16:00,C2.5,0,C,C,2023-02-07
2023-02-07 12:16:00,2023-02-07 12:23:00,2023-02-07 12:26:00,C3.6,0,C,C,2023-02-07
2023-02-07 12:26:00,2023-02-07 12:32:00,2023-02-07 12:38:00,C5.8,0,C,C,2023-02-07
2023-02-07 13:09:00,2023-02-07 13:23:00,2023-02-07 13:33:00,C5.5,0,C,C,2023-02-07
2023-02-07 13:33:00,2023-02-07 13:53:00,2023-02-07 14:15:00,M1.0,0,M,M,2023-02-07
2023-02-07 17:10:00,2023-02-07 17:17:00,2023-02-07 17:23:00,C6.7,0,C,C,2023-02-07
2023-02-07 18:09:00,2023-02-07 18:23:00,2023-02-07 18:40:00,C5.4,0,C,C,2023-02-07
2023-02-07 19:26:00,2023-02-07 19:33:00,2023-02-07 19:38:00,C4.5,0,C,C,2023-02-07
2023-02-07 20:01:00,2023-02-07 20:07:00,2023-02-07 20:14:00,M1.5,0,M,M,2023-02-07
2023-02-07 21:21:00,2023-02-07 21:30:00,2023-02-07 21:34:00,C5.3,0,C,C,2023-02-07
2023-02-07 21:34:00,2023-02-07 21:41:00,2023-02-07 21:46:00,C6.2,0,C,C,2023-02-07
2023-02-07 22:33:00,2023-02-07 22:42:00,2023-02-07 22:46:00,C4.7,0,C,C,2023-02-07
2023-02-07 22:46:00,2023-02-07 22:58:00,2023-02-07 23:05:00,M3.8,0,M,M,2023-02-07
2023-02-07 23:05:00,2023-02-07 23:07:00,2023-02-07 23:09:00,M6.3,0,M,M,2023-02-07
2023-02-08 02:11:00,2023-02-08 02:18:00,2023-02-08 02:24:00,C4.5,0,C,C,2023-02-08
2023-02-08 02:45:00,2023-02-08 02:53:00,2023-02-08 02:57:00,M2.0,0,M,M,2023-02-08
2023-02-08 05:04:00,2023-02-08 05:21:00,2023-02-08 05:34:00,C5.3,0,C,C,2023-02-08
2023-02-08 06:27:00,2023-02-08 06:37:00,2023-02-08 06:45:00,C3.7,0,C,C,2023-02-08
2023-02-08 10:04:00,2023-02-08 10:33:00,2023-02-08 10:47:00,C7.4,0,C,C,2023-02-08
2023-02-08 15:00:00,2023-02-08 15:05:00,2023-02-08 15:12:00,C2.7,0,C,C,2023-02-08
2023-02-08 15:28:00,2023-02-08 16:03:00,2023-02-08 16:26:00,M1.6,13213,M,M,2023-02-08
2023-02-08 18:39:00,2023-02-08 18:46:00,2023-02-08 18:50:00,C6.4,0,C,C,2023-02-08
2023-02-08 19:56:00,2023-02-08 20:12:00,2023-02-08 20:46:00,M1.5,0,M,M,2023-02-08
2023-02-08 21:03:00,2023-02-08 21:13:00,2023-02-08 21:21:00,M1.7,0,M,M,2023-02-08
2023-02-09 02:45:00,2023-02-09 03:10:00,2023-02-09 03:28:00,M3.0,0,M,M,2023-02-09
2023-02-09 05:11:00,2023-02-09 05:20:00,2023-02-09 05:33:00,C5.9,0,C,C,2023-02-09
2023-02-09 05:33:00,2023-02-09 05:46:00,2023-02-09 05:54:00,C5.9,0,C,C,2023-02-09
2023-02-09 07:11:00,2023-02-09 07:17:00,2023-02-09 07:21:00,M1.1,0,M,M,2023-02-09
2023-02-09 08:49:00,2023-02-09 09:07:00,2023-02-09 09:24:00,M2.8,0,M,M,2023-02-09
2023-02-09 12:03:00,2023-02-09 12:20:00,2023-02-09 12:43:00,C8.4,0,C,C,2023-02-09
2023-02-09 14:44:00,2023-02-09 14:56:00,2023-02-09 15:05:00,M1.5,0,M,M,2023-02-09
2023-02-09 15:14:00,2023-02-09 15:25:00,2023-02-09 15:34:00,M1.4,0,M,M,2023-02-09
2023-02-09 17:07:00,2023-02-09 17:14:00,2023-02-09 17:18:00,C6.4,0,C,C,2023-02-09
2023-02-09 17:45:00,2023-02-09 17:52:00,2023-02-09 18:04:00,C6.2,13213,C,C,2023-02-09
2023-02-09 17:45:00,2023-02-09 17:52:00,2023-02-09 18:04:00,C6.1,0,C,C,2023-02-09
2023-02-09 18:04:00,2023-02-09 18:12:00,2023-02-09 18:18:00,C6.5,13217,C,C,2023-02-09
2023-02-09 18:18:00,2023-02-09 18:42:00,2023-02-09 19:02:00,M1.8,0,M,M,2023-02-09
2023-02-09 21:04:00,2023-02-09 21:09:00,2023-02-09 21:15:00,C4.8,0,C,C,2023-02-09
2023-02-09 22:41:00,2023-02-09 22:44:00,2023-02-09 22:48:00,C4.9,13213,C,C,2023-02-09
2023-02-10 00:18:00,2023-02-10 00:26:00,2023-02-10 00:33:00,C3.4,13213,C,C,2023-02-10
2023-02-10 02:45:00,2023-02-10 03:03:00,2023-02-10 03:20:00,M3.7,0,M,M,2023-02-10
2023-02-10 05:35:00,2023-02-10 05:46:00,2023-02-10 06:00:00,C9.3,0,C,C,2023-02-10
2023-02-10 08:02:00,2023-02-10 08:05:00,2023-02-10 08:09:00,M1.4,13213,M,M,2023-02-10
2023-02-10 08:45:00,2023-02-10 08:52:00,2023-02-10 08:57:00,C5.7,13217,C,C,2023-02-10
2023-02-10 09:00:00,2023-02-10 09:06:00,2023-02-10 09:11:00,C5.5,0,C,C,2023-02-10
2023-02-10 10:23:00,2023-02-10 10:29:00,2023-02-10 10:34:00,C4.1,0,C,C,2023-02-10
2023-02-10 10:43:00,2023-02-10 10:50:00,2023-02-10 10:54:00,C9.6,0,C,C,2023-02-10
2023-02-10 14:35:00,2023-02-10 14:55:00,2023-02-10 15:12:00,M1.1,0,M,M,2023-02-10
2023-02-10 15:29:00,2023-02-10 16:00:00,2023-02-10 16:13:00,M1.6,0,M,M,2023-02-10
2023-02-10 22:19:00,2023-02-10 22:25:00,2023-02-10 22:31:00,C5.3,13213,C,C,2023-02-10
2023-02-10 22:34:00,2023-02-10 22:41:00,2023-02-10 22:48:00,M1.2,0,M,M,2023-02-10
2023-02-10 23:55:00,2023-02-11 00:03:00,2023-02-11 00:09:00,C5.8,0,C,C,2023-02-11
2023-02-10 23:55:00,2023-02-11 00:03:00,2023-02-11 00:09:00,C5.8,0,C,C,2023-02-11
2023-02-11 06:10:00,2023-02-11 06:20:00,2023-02-11 06:27:00,C5.2,0,C,C,2023-02-11
2023-02-11 06:27:00,2023-02-11 06:34:00,2023-02-11 06:42:00,C7.7,0,C,C,2023-02-11
2023-02-11 06:42:00,2023-02-11 06:45:00,2023-02-11 06:51:00,C7.2,0,C,C,2023-02-11
2023-02-11 07:48:00,2023-02-11 07:56:00,2023-02-11 07:59:00,C9.9,0,C,C,2023-02-11
2023-02-11 07:59:00,2023-02-11 08:08:00,2023-02-11 08:15:00,M2.2,13208,M,M,2023-02-11
2023-02-11 09:13:00,2023-02-11 09:21:00,2023-02-11 09:32:00,C7.3,13217,C,C,2023-02-11
2023-02-11 10:42:00,2023-02-11 10:58:00,2023-02-11 11:29:00,M1.0,0,M,M,2023-02-11
2023-02-11 11:29:00,2023-02-11 11:34:00,2023-02-11 11:41:00,M1.4,0,M,M,2023-02-11
2023-02-11 12:05:00,2023-02-11 12:09:00,2023-02-11 12:15:00,M1.5,0,M,M,2023-02-11
2023-02-11 12:18:00,2023-02-11 12:23:00,2023-02-11 12:28:00,M1.1,0,M,M,2023-02-11
2023-02-11 12:28:00,2023-02-11 12:40:00,2023-02-11 12:49:00,M1.5,13208,M,M,2023-02-11
2023-02-11 15:40:00,2023-02-11 15:48:00,2023-02-11 15:54:00,X1.1,0,X,X,2023-02-11
2023-02-11 17:11:00,2023-02-11 17:23:00,2023-02-11 17:31:00,M1.4,0,M,M,2023-02-11
2023-02-11 22:45:00,2023-02-11 22:57:00,2023-02-11 23:12:00,C8.7,0,C,C,2023-02-11
2023-02-12 01:47:00,2023-02-12 02:00:00,2023-02-12 02:05:00,C7.2,0,C,C,2023-02-12
2023-02-12 02:33:00,2023-02-12 02:37:00,2023-02-12 02:46:00,C4.0,0,C,C,2023-02-12
2023-02-12 03:34:00,2023-02-12 03:44:00,2023-02-12 03:53:00,C8.8,0,C,C,2023-02-12
2023-02-12 04:56:00,2023-02-12 05:02:00,2023-02-12 05:09:00,C5.0,0,C,C,2023-02-12
2023-02-12 05:24:00,2023-02-12 05:41:00,2023-02-12 06:02:00,C9.0,0,C,C,2023-02-12
2023-02-12 08:35:00,2023-02-12 08:48:00,2023-02-12 08:52:00,M3.1,0,M,M,2023-02-12
2023-02-12 09:11:00,2023-02-12 09:27:00,2023-02-12 09:37:00,M1.4,0,M,M,2023-02-12
2023-02-12 13:23:00,2023-02-12 13:34:00,2023-02-12 13:44:00,M1.2,0,M,M,2023-02-12
2023-02-12 15:03:00,2023-02-12 15:09:00,2023-02-12 15:19:00,C5.5,0,C,C,2023-02-12
2023-02-12 15:33:00,2023-02-12 15:38:00,2023-02-12 16:01:00,M1.0,0,M,M,2023-02-12
2023-02-12 17:17:00,2023-02-12 17:24:00,2023-02-12 17:37:00,C6.1,0,C,C,2023-02-12
2023-02-12 19:56:00,2023-02-12 20:06:00,2023-02-12 20:17:00,C5.6,0,C,C,2023-02-12
2023-02-12 22:54:00,2023-02-12 23:01:00,2023-02-12 23:10:00,C3.8,0,C,C,2023-02-12
2023-02-12 23:57:00,2023-02-13 00:04:00,2023-02-13 00:09:00,C3.3,0,C,C,2023-02-13
2023-02-12 23:57:00,2023-02-13 00:04:00,2023-02-13 00:09:00,C3.3,0,C,C,2023-02-13
2023-02-13 00:09:00,2023-02-13 00:16:00,2023-02-13 00:21:00,C3.1,13220,C,C,2023-02-13
2023-02-13 05:04:00,2023-02-13 05:18:00,2023-02-13 05:37:00,M1.0,0,M,M,2023-02-13
2023-02-13 06:54:00,2023-02-13 07:05:00,2023-02-13 07:16:00,C6.2,0,C,C,2023-02-13
2023-02-13 07:59:00,2023-02-13 08:07:00,2023-02-13 08:14:00,C4.8,0,C,C,2023-02-13
2023-02-13 10:29:00,2023-02-13 10:36:00,2023-02-13 10:43:00,C3.7,13226,C,C,2023-02-13
2023-02-13 10:43:00,2023-02-13 10:47:00,2023-02-13 10:51:00,C4.5,0,C,C,2023-02-13
2023-02-13 12:55:00,2023-02-13 13:05:00,2023-02-13 13:11:00,C3.7,0,C,C,2023-02-13
2023-02-13 13:11:00,2023-02-13 13:23:00,2023-02-13 13:31:00,C4.2,13220,C,C,2023-02-13
2023-02-13 14:22:00,2023-02-13 14:35:00,2023-02-13 14:43:00,C6.5,0,C,C,2023-02-13
2023-02-13 15:29:00,2023-02-13 15:40:00,2023-02-13 15:49:00,C7.7,0,C,C,2023-02-13
2023-02-13 15:49:00,2023-02-13 15:56:00,2023-02-13 16:03:00,M1.4,0,M,M,2023-02-13
2023-02-13 18:10:00,2023-02-13 18:17:00,2023-02-13 18:27:00,C3.3,0,C,C,2023-02-13
2023-02-13 18:27:00,2023-02-13 18:34:00,2023-02-13 18:40:00,C3.4,0,C,C,2023-02-13
2023-02-13 18:57:00,2023-02-13 19:16:00,2023-02-13 19:31:00,C7.3,0,C,C,2023-02-13
2023-02-13 19:31:00,2023-02-13 19:34:00,2023-02-13 19:38:00,C5.6,0,C,C,2023-02-13
2023-02-14 00:13:00,2023-02-14 00:20:00,2023-02-14 00:33:00,C3.0,0,C,C,2023-02-14
2023-02-14 01:57:00,2023-02-14 02:03:00,2023-02-14 02:07:00,M1.8,13226,M,M,2023-02-14
2023-02-14 04:06:00,2023-02-14 04:14:00,2023-02-14 04:25:00,C2.7,0,C,C,2023-02-14
2023-02-14 05:08:00,2023-02-14 05:17:00,2023-02-14 05:26:00,C3.7,0,C,C,2023-02-14
2023-02-14 05:08:00,2023-02-14 05:17:00,2023-02-14 12:02:00,C3.7,0,C,C,2023-02-14
2023-02-14 06:13:00,2023-02-14 06:25:00,2023-02-14 06:46:00,C9.6,13226,C,C,2023-02-14
2023-02-14 09:37:00,2023-02-14 09:43:00,2023-02-14 09:57:00,C3.0,0,C,C,2023-02-14
2023-02-14 10:38:00,2023-02-14 10:45:00,2023-02-14 10:58:00,C3.5,0,C,C,2023-02-14
2023-02-14 11:11:00,2023-02-14 11:19:00,2023-02-14 11:26:00,C5.5,0,C,C,2023-02-14
2023-02-14 11:59:00,2023-02-14 12:12:00,2023-02-14 12:46:00,M2.6,0,M,M,2023-02-14
2023-02-14 21:13:00,2023-02-14 21:25:00,2023-02-14 21:37:00,C8.9,0,C,C,2023-02-14
2023-02-15 01:02:00,2023-02-15 01:33:00,2023-02-15 01:53:00,C5.6,13220,C,C,2023-02-15
2023-02-15 02:15:00,2023-02-15 02:25:00,2023-02-15 02:35:00,C8.1,0,C,C,2023-02-15
2023-02-15 02:51:00,2023-02-15 02:59:00,2023-02-15 03:04:00,C7.3,0,C,C,2023-02-15
2023-02-15 04:33:00,2023-02-15 04:47:00,2023-02-15 05:07:00,M1.1,0,M,M,2023-02-15
2023-02-15 05:16:00,2023-02-15 05:23:00,2023-02-15 05:30:00,M2.0,0,M,M,2023-02-15
2023-02-15 06:42:00,2023-02-15 07:05:00,2023-02-15 07:19:00,M1.3,0,M,M,2023-02-15
2023-02-15 08:42:00,2023-02-15 08:50:00,2023-02-15 08:56:00,C3.2,0,C,C,2023-02-15
2023-02-15 09:04:00,2023-02-15 09:21:00,2023-02-15 09:33:00,C7.1,0,C,C,2023-02-15
2023-02-15 10:04:00,2023-02-15 10:11:00,2023-02-15 10:21:00,C3.3,0,C,C,2023-02-15
2023-02-15 12:46:00,2023-02-15 12:51:00,2023-02-15 12:56:00,C2.4,0,C,C,2023-02-15
2023-02-15 13:26:00,2023-02-15 13:36:00,2023-02-15 13:39:00,C3.9,0,C,C,2023-02-15
2023-02-15 13:39:00,2023-02-15 13:43:00,2023-02-15 13:47:00,C3.9,0,C,C,2023-02-15
2023-02-15 15:52:00,2023-02-15 15:59:00,2023-02-15 16:25:00,C3.7,0,C,C,2023-02-15
2023-02-15 17:31:00,2023-02-15 17:38:00,2023-02-15 17:42:00,C2.0,0,C,C,2023-02-15
2023-02-15 17:42:00,2023-02-15 17:50:00,2023-02-15 17:54:00,C2.4,0,C,C,2023-02-15
2023-02-15 19:23:00,2023-02-15 19:35:00,2023-02-15 19:42:00,C2.5,0,C,C,2023-02-15
2023-02-15 19:49:00,2023-02-15 20:03:00,2023-02-15 20:18:00,C3.4,0,C,C,2023-02-15
2023-02-15 21:05:00,2023-02-15 21:14:00,2023-02-15 21:18:00,M1.0,0,M,M,2023-02-15
2023-02-15 23:27:00,2023-02-15 23:39:00,2023-02-15 23:49:00,C2.3,0,C,C,2023-02-15
2023-02-16 00:19:00,2023-02-16 00:32:00,2023-02-16 00:43:00,M1.1,0,M,M,2023-02-16
2023-02-16 05:04:00,2023-02-16 05:19:00,2023-02-16 05:54:00,C2.6,0,C,C,2023-02-16
2023-02-16 06:36:00,2023-02-16 06:46:00,2023-02-16 06:52:00,C3.4,0,C,C,2023-02-16
2023-02-16 08:43:00,2023-02-16 08:48:00,2023-02-16 08:56:00,C3.6,0,C,C,2023-02-16
2023-02-16 10:16:00,2023-02-16 10:59:00,2023-02-16 11:41:00,C9.0,0,C,C,2023-02-16
2023-02-16 16:45:00,2023-02-16 16:52:00,2023-02-16 16:58:00,C1.7,0,C,C,2023-02-16
2023-02-16 18:34:00,2023-02-16 18:55:00,2023-02-16 19:03:00,C2.9,0,C,C,2023-02-16
2023-02-16 19:03:00,2023-02-16 19:07:00,2023-02-16 19:11:00,C2.9,0,C,C,2023-02-16
2023-02-16 20:39:00,2023-02-16 21:16:00,2023-02-16 22:03:00,C9.1,13229,C,C,2023-02-16
2023-02-17 01:31:00,2023-02-17 01:35:00,2023-02-17 01:42:00,C3.8,0,C,C,2023-02-17
2023-02-17 04:19:00,2023-02-17 04:25:00,2023-02-17 04:34:00,C1.3,0,C,C,2023-02-17
2023-02-17 07:29:00,2023-02-17 07:33:00,2023-02-17 07:43:00,C1.9,0,C,C,2023-02-17
2023-02-17 09:29:00,2023-02-17 09:38:00,2023-02-17 09:42:00,C2.2,13229,C,C,2023-02-17
2023-02-17 10:24:00,2023-02-17 10:33:00,2023-02-17 10:39:00,C2.1,0,C,C,2023-02-17
2023-02-17 10:44:00,2023-02-17 10:50:00,2023-02-17 11:00:00,C2.0,0,C,C,2023-02-17
2023-02-17 11:43:00,2023-02-17 11:48:00,2023-02-17 11:52:00,C2.0,0,C,C,2023-02-17
2023-02-17 19:38:00,2023-02-17 20:16:00,2023-02-17 20:50:00,X2.2,0,X,X,2023-02-17
2023-02-18 08:16:00,2023-02-18 08:25:00,2023-02-18 08:29:00,C4.9,0,C,C,2023-02-18
2023-02-18 11:49:00,2023-02-18 12:00:00,2023-02-18 12:07:00,C7.7,0,C,C,2023-02-18
2023-02-18 18:31:00,2023-02-18 18:36:00,2023-02-18 18:41:00,C7.6,0,C,C,2023-02-18
2023-02-18 22:14:00,2023-02-18 22:21:00,2023-02-18 22:25:00,C2.7,0,C,C,2023-02-18
2023-02-19 03:55:00,2023-02-19 04:02:00,2023-02-19 04:09:00,C3.5,0,C,C,2023-02-19
2023-02-19 07:30:00,2023-02-19 07:36:00,2023-02-19 07:40:00,C2.4,0,C,C,2023-02-19
2023-02-19 08:00:00,2023-02-19 08:17:00,2023-02-19 08:33:00,C6.8,13226,C,C,2023-02-19
2023-02-19 12:52:00,2023-02-19 12:59:00,2023-02-19 13:05:00,C2.0,0,C,C,2023-02-19
2023-02-19 14:50:00,2023-02-19 15:01:00,2023-02-19 15:12:00,C2.6,0,C,C,2023-02-19
2023-02-19 15:42:00,2023-02-19 15:50:00,2023-02-19 15:59:00,C2.1,0,C,C,2023-02-19
2023-02-19 17:09:00,2023-02-19 17:22:00,2023-02-19 17:36:00,C2.5,0,C,C,2023-02-19
2023-02-19 18:53:00,2023-02-19 19:01:00,2023-02-19 19:07:00,C5.7,0,C,C,2023-02-19
2023-02-19 20:54:00,2023-02-19 21:03:00,2023-02-19 21:10:00,C4.7,0,C,C,2023-02-19
2023-02-19 23:57:00,2023-02-20 00:07:00,2023-02-20 00:15:00,C3.7,0,C,C,2023-02-20
2023-02-19 23:57:00,2023-02-20 00:07:00,2023-02-20 00:15:00,C3.7,0,C,C,2023-02-20
2023-02-20 01:19:00,2023-02-20 01:25:00,2023-02-20 01:34:00,C2.8,0,C,C,2023-02-20
2023-02-20 02:08:00,2023-02-20 02:16:00,2023-02-20 02:20:00,C2.8,0,C,C,2023-02-20
2023-02-20 04:12:00,2023-02-20 04:18:00,2023-02-20 04:26:00,C2.1,0,C,C,2023-02-20
2023-02-20 04:39:00,2023-02-20 04:51:00,2023-02-20 05:03:00,C3.3,0,C,C,2023-02-20
2023-02-20 05:58:00,2023-02-20 06:08:00,2023-02-20 06:16:00,C5.5,0,C,C,2023-02-20
2023-02-20 06:41:00,2023-02-20 06:47:00,2023-02-20 06:50:00,C4.4,0,C,C,2023-02-20
2023-02-20 06:50:00,2023-02-20 07:02:00,2023-02-20 07:13:00,C7.1,0,C,C,2023-02-20
2023-02-20 10:25:00,2023-02-20 10:37:00,2023-02-20 10:45:00,C2.5,0,C,C,2023-02-20
2023-02-20 14:47:00,2023-02-20 14:58:00,2023-02-20 15:03:00,M4.4,0,M,M,2023-02-20
2023-02-20 16:22:00,2023-02-20 16:26:00,2023-02-20 16:31:00,C3.1,0,C,C,2023-02-20
